date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,hospitalCases,newAdmissions,population,covidOccupiedMVBeds,cumAdmissions
2022-07-12,24068.0,159.0,19280852.0,157605.0,18388.0,2652,56171302,330.0,1084076
2022-07-13,21358.0,150.0,19302210.0,157755.0,18603.0,2622,56171302,347.0,1086698
2022-07-14,19083.0,136.0,19321293.0,157891.0,18682.0,2542,56171302,356.0,1089240
2022-07-15,16367.0,139.0,19337660.0,158030.0,18862.0,2054,56171302,357.0,1091294
2022-07-16,13473.0,155.0,19351133.0,158185.0,18569.0,1898,56171302,393.0,1093192
2022-07-17,15502.0,187.0,19366635.0,158372.0,18828.0,2289,56171302,372.0,1095481
2022-07-18,16675.0,147.0,19383310.0,158519.0,19092.0,2396,56171302,388.0,1097877
2022-07-19,14624.0,294.0,19397934.0,158813.0,18830.0,2527,56171302,397.0,1100404
2022-07-20,14326.0,204.0,19412260.0,159017.0,18377.0,2324,56171302,361.0,1102728
2022-07-21,12578.0,144.0,19424838.0,159161.0,18139.0,2119,56171302,365.0,1104847
2022-07-22,10980.0,135.0,19435818.0,159296.0,17871.0,1653,56171302,379.0,1106500
2022-07-23,8776.0,153.0,19444594.0,159449.0,16893.0,1550,56171302,362.0,1108050
2022-07-24,10046.0,171.0,19454640.0,159620.0,17077.0,1835,56171302,391.0,1109885
2022-07-25,11733.0,143.0,19466373.0,159763.0,16987.0,1851,56171302,396.0,1111736
2022-07-26,10318.0,138.0,19476691.0,159901.0,16435.0,1806,56171302,365.0,1113542
2022-07-27,9268.0,141.0,19485959.0,160042.0,16101.0,1642,56171302,350.0,1115184
2022-07-28,8164.0,166.0,19494123.0,160208.0,15385.0,1619,56171302,345.0,1116803
2022-07-29,7419.0,164.0,19501542.0,160372.0,15109.0,1377,56171302,328.0,1118180
2022-07-30,6489.0,125.0,19508031.0,160497.0,14319.0,1290,56171302,304.0,1119470
2022-07-31,7551.0,138.0,19515582.0,160635.0,14147.0,1557,56171302,289.0,1121027
2022-08-01,8649.0,145.0,19524231.0,160780.0,14056.0,1577,56171302,311.0,1122604
2022-08-02,8020.0,145.0,19532251.0,160925.0,13746.0,1491,56171302,312.0,1124095
2022-08-03,7262.0,145.0,19539513.0,161070.0,13273.0,1444,56171302,294.0,1125539
2022-08-04,6421.0,116.0,19545934.0,161186.0,12859.0,1415,56171302,289.0,1126954
2022-08-05,5759.0,115.0,19551693.0,161301.0,12340.0,1244,56171302,289.0,1128198
2022-08-06,4748.0,112.0,19556441.0,161413.0,11897.0,1069,56171302,283.0,1129267
2022-08-07,5795.0,126.0,19562236.0,161539.0,11883.0,1232,56171302,278.0,1130499
2022-08-08,7112.0,122.0,19569348.0,161661.0,12034.0,1354,56171302,285.0,1131853
2022-08-09,6351.0,116.0,19575699.0,161777.0,11589.0,1376,56171302,295.0,1133229
2022-08-10,5884.0,111.0,19581583.0,161888.0,11436.0,1392,56171302,276.0,1134621
2022-08-11,5327.0,135.0,19586910.0,162023.0,11271.0,1221,56171302,262.0,1135842
2022-08-12,4697.0,126.0,19591607.0,162149.0,10909.0,1021,56171302,243.0,1136863
2022-08-13,3884.0,125.0,19595491.0,162274.0,10785.0,1047,56171302,237.0,1137910
2022-08-14,4706.0,103.0,19600197.0,162377.0,11071.0,1062,56171302,236.0,1138972
2022-08-15,5514.0,119.0,19605711.0,162496.0,10922.0,1189,56171302,246.0,1140161
2022-08-16,4767.0,101.0,19610478.0,162597.0,10549.0,1121,56171302,245.0,1141282
2022-08-17,4311.0,79.0,19614789.0,162676.0,10057.0,1073,56171302,254.0,1142355
2022-08-18,3785.0,83.0,19618574.0,162759.0,10016.0,953,56171302,222.0,1143308
2022-08-19,3246.0,74.0,19621820.0,162833.0,9511.0,898,56171302,213.0,1144206
2022-08-20,2773.0,93.0,19624593.0,162926.0,9126.0,800,56171302,198.0,1145006
2022-08-21,3477.0,89.0,19628070.0,163015.0,8997.0,836,56171302,194.0,1145842
2022-08-22,4429.0,84.0,19632499.0,163099.0,9150.0,917,56171302,196.0,1146759
2022-08-23,3953.0,76.0,19636452.0,163175.0,8655.0,984,56171302,175.0,1147743
2022-08-24,3819.0,61.0,19640271.0,163236.0,8484.0,899,56171302,189.0,1148642
2022-08-25,3167.0,65.0,19643438.0,163301.0,8375.0,880,56171302,180.0,1149522
2022-08-26,2922.0,68.0,19646360.0,163369.0,7874.0,723,56171302,171.0,1150245
2022-08-27,2550.0,68.0,19648910.0,163437.0,7759.0,682,56171302,172.0,1150927
2022-08-28,2841.0,71.0,19651751.0,163508.0,7683.0,755,56171302,175.0,1151682
2022-08-29,3885.0,61.0,19655636.0,163569.0,7769.0,835,56171302,179.0,1152517
2022-08-30,4424.0,59.0,19660060.0,163628.0,7685.0,860,56171302,174.0,1153377
2022-08-31,3885.0,86.0,19663945.0,163714.0,7626.0,828,56171302,183.0,1154205
2022-09-01,3701.0,63.0,19667646.0,163777.0,7480.0,751,56171302,197.0,1154956
2022-09-02,3180.0,64.0,19670826.0,163841.0,7242.0,657,56171302,183.0,1155613
2022-09-03,2930.0,47.0,19673756.0,163888.0,7034.0,623,56171302,175.0,1156236
2022-09-04,3285.0,59.0,16622240.0,142787.0,6091.0,631,47189046,101.0,1021380
2022-09-05,4308.0,57.0,19681785.0,164008.0,7109.0,762,56171302,159.0,1157678
2022-09-06,3869.0,46.0,19685654.0,164054.0,6913.0,756,56171302,169.0,1158434
2022-09-07,3681.0,49.0,19689335.0,164103.0,6698.0,741,56171302,146.0,1159175
2022-09-08,3192.0,36.0,19692527.0,164139.0,6705.0,712,56171302,158.0,1159887
2022-09-09,2987.0,36.0,19695514.0,164175.0,6596.0,598,56171302,154.0,1160485
2022-09-10,2756.0,24.0,19698270.0,164199.0,6413.0,574,56171302,164.0,1161059
2022-09-11,3768.0,27.0,19702038.0,164226.0,6461.0,694,56171302,169.0,1161753
2022-09-12,4427.0,12.0,19706465.0,164238.0,6471.0,719,56171302,161.0,1162472
