areaCode,region_x,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,region_y,epi_week,nhs_region
E40000008,Midlands,nhsRegion,2021-08-08,155.0,86636,898.0,112,1969.0,3.0,457535.0,10404.0,4811065,151279,52.98,-0.75,East Midlands,202132,Midlands
E40000008,Midlands,nhsRegion,2021-08-08,155.0,86636,898.0,112,2083.0,8.0,594060.0,13868.0,5907872,151283,52.47,-2.29,West Midlands,202132,Midlands
E40000008,Midlands,nhsRegion,2021-08-07,151.0,86524,871.0,117,1923.0,7.0,455566.0,10401.0,4811065,151279,52.98,-0.75,East Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-07,151.0,86524,871.0,117,1976.0,13.0,591977.0,13860.0,5907872,151283,52.47,-2.29,West Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-06,149.0,86407,873.0,131,2445.0,8.0,453643.0,10394.0,4811065,151279,52.98,-0.75,East Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-06,149.0,86407,873.0,131,2454.0,6.0,590001.0,13847.0,5907872,151283,52.47,-2.29,West Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-05,150.0,86276,899.0,123,2740.0,10.0,451198.0,10386.0,4811065,151279,52.98,-0.75,East Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-05,150.0,86276,899.0,123,2918.0,6.0,587547.0,13841.0,5907872,151283,52.47,-2.29,West Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-04,137.0,86153,897.0,143,2850.0,5.0,448458.0,10376.0,4811065,151279,52.98,-0.75,East Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-04,137.0,86153,897.0,143,2873.0,10.0,584629.0,13835.0,5907872,151283,52.47,-2.29,West Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-03,143.0,86010,925.0,123,2666.0,5.0,445608.0,10371.0,4811065,151279,52.98,-0.75,East Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-03,143.0,86010,925.0,123,2600.0,6.0,581756.0,13825.0,5907872,151283,52.47,-2.29,West Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-02,145.0,85887,946.0,125,2544.0,3.0,442942.0,10366.0,4811065,151279,52.98,-0.75,East Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-02,145.0,85887,946.0,125,2681.0,6.0,579156.0,13819.0,5907872,151283,52.47,-2.29,West Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-01,144.0,85762,911.0,117,1782.0,8.0,440398.0,10363.0,4811065,151279,52.98,-0.75,East Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-08-01,144.0,85762,911.0,117,1900.0,13.0,576475.0,13813.0,5907872,151283,52.47,-2.29,West Midlands,202131,Midlands
E40000008,Midlands,nhsRegion,2021-07-31,144.0,85645,901.0,119,1857.0,6.0,438616.0,10355.0,4811065,151279,52.98,-0.75,East Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-31,144.0,85645,901.0,119,1855.0,11.0,574575.0,13800.0,5907872,151283,52.47,-2.29,West Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-30,145.0,85526,931.0,111,2109.0,8.0,436759.0,10349.0,4811065,151279,52.98,-0.75,East Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-30,145.0,85526,931.0,111,2028.0,13.0,572720.0,13789.0,5907872,151283,52.47,-2.29,West Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-29,147.0,85415,976.0,134,2386.0,2.0,434650.0,10341.0,4811065,151279,52.98,-0.75,East Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-29,147.0,85415,976.0,134,2338.0,6.0,570692.0,13776.0,5907872,151283,52.47,-2.29,West Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-28,138.0,85281,971.0,131,2628.0,5.0,432264.0,10339.0,4811065,151279,52.98,-0.75,East Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-28,138.0,85281,971.0,131,2542.0,3.0,568354.0,13770.0,5907872,151283,52.47,-2.29,West Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-27,134.0,85150,966.0,126,2450.0,5.0,429636.0,10334.0,4811065,151279,52.98,-0.75,East Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-27,134.0,85150,966.0,126,2445.0,7.0,565812.0,13767.0,5907872,151283,52.47,-2.29,West Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-26,129.0,85024,959.0,151,2375.0,3.0,427186.0,10329.0,4811065,151279,52.98,-0.75,East Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-26,129.0,85024,959.0,151,2586.0,4.0,563367.0,13760.0,5907872,151283,52.47,-2.29,West Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-25,123.0,84873,854.0,133,1720.0,5.0,424811.0,10326.0,4811065,151279,52.98,-0.75,East Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-25,123.0,84873,854.0,133,2018.0,8.0,560781.0,13756.0,5907872,151283,52.47,-2.29,West Midlands,202130,Midlands
E40000008,Midlands,nhsRegion,2021-07-24,118.0,84740,805.0,122,1705.0,4.0,423091.0,10321.0,4811065,151279,52.98,-0.75,East Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-24,118.0,84740,805.0,122,2005.0,11.0,558763.0,13748.0,5907872,151283,52.47,-2.29,West Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-23,113.0,84618,858.0,136,1989.0,6.0,421386.0,10317.0,4811065,151279,52.98,-0.75,East Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-23,113.0,84618,858.0,136,2538.0,8.0,556758.0,13737.0,5907872,151283,52.47,-2.29,West Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-22,115.0,84482,815.0,144,2267.0,6.0,419397.0,10311.0,4811065,151279,52.98,-0.75,East Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-22,115.0,84482,815.0,144,2872.0,7.0,554220.0,13729.0,5907872,151283,52.47,-2.29,West Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-21,112.0,84338,763.0,146,2618.0,3.0,417130.0,10305.0,4811065,151279,52.98,-0.75,East Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-21,112.0,84338,763.0,146,3338.0,2.0,551348.0,13722.0,5907872,151283,52.47,-2.29,West Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-20,102.0,84192,749.0,140,2890.0,3.0,414512.0,10302.0,4811065,151279,52.98,-0.75,East Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-20,102.0,84192,749.0,140,3667.0,2.0,548010.0,13720.0,5907872,151283,52.47,-2.29,West Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-19,98.0,84052,730.0,119,3702.0,3.0,411622.0,10299.0,4811065,151279,52.98,-0.75,East Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-19,98.0,84052,730.0,119,4519.0,12.0,544343.0,13718.0,5907872,151283,52.47,-2.29,West Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-18,97.0,83933,669.0,142,2736.0,5.0,407920.0,10296.0,4811065,151279,52.98,-0.75,East Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-18,97.0,83933,669.0,142,3635.0,9.0,539824.0,13706.0,5907872,151283,52.47,-2.29,West Midlands,202129,Midlands
E40000008,Midlands,nhsRegion,2021-07-17,99.0,83791,667.0,116,2921.0,5.0,405184.0,10291.0,4811065,151279,52.98,-0.75,East Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-17,99.0,83791,667.0,116,3879.0,4.0,536189.0,13697.0,5907872,151283,52.47,-2.29,West Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-16,106.0,83675,634.0,107,4181.0,0.0,402263.0,10286.0,4811065,151279,52.98,-0.75,East Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-16,106.0,83675,634.0,107,5656.0,5.0,532310.0,13693.0,5907872,151283,52.47,-2.29,West Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-15,92.0,83568,602.0,134,4517.0,2.0,398082.0,10286.0,4811065,151279,52.98,-0.75,East Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-15,92.0,83568,602.0,134,6470.0,5.0,526654.0,13688.0,5907872,151283,52.47,-2.29,West Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-14,90.0,83434,601.0,114,4044.0,2.0,393565.0,10284.0,4811065,151279,52.98,-0.75,East Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-14,90.0,83434,601.0,114,5440.0,3.0,520184.0,13683.0,5907872,151283,52.47,-2.29,West Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-13,84.0,83320,525.0,135,3496.0,4.0,389521.0,10282.0,4811065,151279,52.98,-0.75,East Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-13,84.0,83320,525.0,135,4794.0,5.0,514744.0,13680.0,5907872,151283,52.47,-2.29,West Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-12,76.0,83185,499.0,122,3406.0,2.0,386025.0,10278.0,4811065,151279,52.98,-0.75,East Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-12,76.0,83185,499.0,122,4613.0,2.0,509950.0,13675.0,5907872,151283,52.47,-2.29,West Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-11,73.0,83063,456.0,97,2172.0,0.0,382619.0,10276.0,4811065,151279,52.98,-0.75,East Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-11,73.0,83063,456.0,97,3036.0,3.0,505337.0,13673.0,5907872,151283,52.47,-2.29,West Midlands,202128,Midlands
E40000008,Midlands,nhsRegion,2021-07-10,70.0,82966,441.0,82,2023.0,1.0,380447.0,10276.0,4811065,151279,52.98,-0.75,East Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-10,70.0,82966,441.0,82,2795.0,5.0,502301.0,13670.0,5907872,151283,52.47,-2.29,West Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-09,69.0,82884,419.0,78,2262.0,2.0,378424.0,10275.0,4811065,151279,52.98,-0.75,East Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-09,69.0,82884,419.0,78,3050.0,7.0,499506.0,13665.0,5907872,151283,52.47,-2.29,West Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-08,70.0,82806,389.0,80,2300.0,0.0,376162.0,10273.0,4811065,151279,52.98,-0.75,East Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-08,70.0,82806,389.0,80,3214.0,3.0,496456.0,13658.0,5907872,151283,52.47,-2.29,West Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-07,64.0,82726,375.0,82,2515.0,3.0,373862.0,10273.0,4811065,151279,52.98,-0.75,East Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-07,64.0,82726,375.0,82,3504.0,2.0,493242.0,13655.0,5907872,151283,52.47,-2.29,West Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-06,58.0,82644,334.0,99,2411.0,1.0,371347.0,10270.0,4811065,151279,52.98,-0.75,East Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-06,58.0,82644,334.0,99,3333.0,2.0,489738.0,13653.0,5907872,151283,52.47,-2.29,West Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-05,55.0,82545,319.0,81,2331.0,1.0,368936.0,10269.0,4811065,151279,52.98,-0.75,East Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-05,55.0,82545,319.0,81,3114.0,5.0,486405.0,13651.0,5907872,151283,52.47,-2.29,West Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-04,50.0,82464,304.0,81,1678.0,5.0,366605.0,10268.0,4811065,151279,52.98,-0.75,East Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-04,50.0,82464,304.0,81,2276.0,4.0,483291.0,13646.0,5907872,151283,52.47,-2.29,West Midlands,202127,Midlands
E40000008,Midlands,nhsRegion,2021-07-03,44.0,82383,273.0,50,1478.0,2.0,364927.0,10263.0,4811065,151279,52.98,-0.75,East Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-07-03,44.0,82383,273.0,50,2204.0,2.0,481015.0,13642.0,5907872,151283,52.47,-2.29,West Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-07-02,45.0,82333,254.0,73,1611.0,4.0,363449.0,10261.0,4811065,151279,52.98,-0.75,East Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-07-02,45.0,82333,254.0,73,2397.0,2.0,478811.0,13640.0,5907872,151283,52.47,-2.29,West Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-07-01,41.0,82260,229.0,72,1698.0,1.0,361838.0,10257.0,4811065,151279,52.98,-0.75,East Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-07-01,41.0,82260,229.0,72,2529.0,2.0,476414.0,13638.0,5907872,151283,52.47,-2.29,West Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-30,39.0,82188,226.0,59,1595.0,1.0,360140.0,10256.0,4811065,151279,52.98,-0.75,East Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-30,39.0,82188,226.0,59,2508.0,4.0,473885.0,13636.0,5907872,151283,52.47,-2.29,West Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-29,42.0,82129,220.0,41,1616.0,0.0,358545.0,10255.0,4811065,151279,52.98,-0.75,East Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-29,42.0,82129,220.0,41,2319.0,2.0,471377.0,13632.0,5907872,151283,52.47,-2.29,West Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-28,45.0,82088,229.0,44,1588.0,1.0,356929.0,10255.0,4811065,151279,52.98,-0.75,East Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-28,45.0,82088,229.0,44,2379.0,0.0,469058.0,13630.0,5907872,151283,52.47,-2.29,West Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-27,41.0,82044,219.0,36,1035.0,1.0,355341.0,10254.0,4811065,151279,52.98,-0.75,East Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-27,41.0,82044,219.0,36,1515.0,0.0,466679.0,13630.0,5907872,151283,52.47,-2.29,West Midlands,202126,Midlands
E40000008,Midlands,nhsRegion,2021-06-26,38.0,82008,199.0,35,918.0,1.0,354306.0,10253.0,4811065,151279,52.98,-0.75,East Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-26,38.0,82008,199.0,35,1355.0,1.0,465164.0,13630.0,5907872,151283,52.47,-2.29,West Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-25,40.0,81973,189.0,44,953.0,0.0,353388.0,10252.0,4811065,151279,52.98,-0.75,East Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-25,40.0,81973,189.0,44,1374.0,3.0,463809.0,13629.0,5907872,151283,52.47,-2.29,West Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-24,40.0,81929,184.0,41,868.0,1.0,352435.0,10252.0,4811065,151279,52.98,-0.75,East Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-24,40.0,81929,184.0,41,1505.0,2.0,462435.0,13626.0,5907872,151283,52.47,-2.29,West Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-23,40.0,81888,192.0,38,894.0,0.0,351567.0,10251.0,4811065,151279,52.98,-0.75,East Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-23,40.0,81888,192.0,38,1417.0,2.0,460930.0,13624.0,5907872,151283,52.47,-2.29,West Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-22,38.0,81850,194.0,27,848.0,1.0,350673.0,10251.0,4811065,151279,52.98,-0.75,East Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-22,38.0,81850,194.0,27,1293.0,0.0,459513.0,13622.0,5907872,151283,52.47,-2.29,West Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-21,33.0,81823,205.0,29,774.0,0.0,349825.0,10250.0,4811065,151279,52.98,-0.75,East Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-21,33.0,81823,205.0,29,1174.0,0.0,458220.0,13622.0,5907872,151283,52.47,-2.29,West Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-20,30.0,81794,156.0,25,489.0,1.0,349051.0,10250.0,4811065,151279,52.98,-0.75,East Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-20,30.0,81794,156.0,25,700.0,1.0,457046.0,13622.0,5907872,151283,52.47,-2.29,West Midlands,202125,Midlands
E40000008,Midlands,nhsRegion,2021-06-19,26.0,81769,166.0,34,433.0,1.0,348562.0,10249.0,4811065,151279,52.98,-0.75,East Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-19,26.0,81769,166.0,34,641.0,2.0,456346.0,13621.0,5907872,151283,52.47,-2.29,West Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-18,24.0,81735,166.0,29,568.0,0.0,348129.0,10248.0,4811065,151279,52.98,-0.75,East Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-18,24.0,81735,166.0,29,725.0,1.0,455705.0,13619.0,5907872,151283,52.47,-2.29,West Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-17,21.0,81706,157.0,30,523.0,0.0,347561.0,10248.0,4811065,151279,52.98,-0.75,East Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-17,21.0,81706,157.0,30,734.0,1.0,454980.0,13618.0,5907872,151283,52.47,-2.29,West Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-16,22.0,81676,144.0,35,558.0,2.0,347038.0,10248.0,4811065,151279,52.98,-0.75,East Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-16,22.0,81676,144.0,35,768.0,1.0,454246.0,13617.0,5907872,151283,52.47,-2.29,West Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-15,24.0,81641,141.0,28,558.0,1.0,346480.0,10246.0,4811065,151279,52.98,-0.75,East Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-15,24.0,81641,141.0,28,739.0,3.0,453478.0,13616.0,5907872,151283,52.47,-2.29,West Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-14,23.0,81613,150.0,31,499.0,3.0,345922.0,10245.0,4811065,151279,52.98,-0.75,East Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-14,23.0,81613,150.0,31,701.0,0.0,452739.0,13613.0,5907872,151283,52.47,-2.29,West Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-13,26.0,81582,145.0,28,334.0,0.0,345423.0,10242.0,4811065,151279,52.98,-0.75,East Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-13,26.0,81582,145.0,28,482.0,1.0,452038.0,13613.0,5907872,151283,52.47,-2.29,West Midlands,202124,Midlands
E40000008,Midlands,nhsRegion,2021-06-12,21.0,81554,138.0,22,328.0,1.0,345089.0,10242.0,4811065,151279,52.98,-0.75,East Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-12,21.0,81554,138.0,22,403.0,3.0,451556.0,13612.0,5907872,151283,52.47,-2.29,West Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-11,19.0,81532,136.0,21,361.0,1.0,344761.0,10241.0,4811065,151279,52.98,-0.75,East Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-11,19.0,81532,136.0,21,482.0,0.0,451153.0,13609.0,5907872,151283,52.47,-2.29,West Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-10,20.0,81511,133.0,27,348.0,0.0,344400.0,10240.0,4811065,151279,52.98,-0.75,East Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-10,20.0,81511,133.0,27,502.0,2.0,450671.0,13609.0,5907872,151283,52.47,-2.29,West Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-09,17.0,81484,124.0,24,406.0,0.0,344052.0,10240.0,4811065,151279,52.98,-0.75,East Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-09,17.0,81484,124.0,24,543.0,0.0,450169.0,13607.0,5907872,151283,52.47,-2.29,West Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-08,15.0,81460,123.0,40,382.0,1.0,343646.0,10240.0,4811065,151279,52.98,-0.75,East Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-08,15.0,81460,123.0,40,511.0,0.0,449626.0,13607.0,5907872,151283,52.47,-2.29,West Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-07,11.0,81420,116.0,24,428.0,0.0,343264.0,10239.0,4811065,151279,52.98,-0.75,East Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-07,11.0,81420,116.0,24,511.0,0.0,449115.0,13607.0,5907872,151283,52.47,-2.29,West Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-06,15.0,81396,119.0,13,286.0,0.0,342836.0,10239.0,4811065,151279,52.98,-0.75,East Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-06,15.0,81396,119.0,13,330.0,2.0,448604.0,13607.0,5907872,151283,52.47,-2.29,West Midlands,202123,Midlands
E40000008,Midlands,nhsRegion,2021-06-05,14.0,81383,124.0,12,221.0,1.0,342550.0,10239.0,4811065,151279,52.98,-0.75,East Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-05,14.0,81383,124.0,12,301.0,1.0,448274.0,13605.0,5907872,151283,52.47,-2.29,West Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-04,15.0,81371,135.0,11,267.0,3.0,342329.0,10238.0,4811065,151279,52.98,-0.75,East Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-04,15.0,81371,135.0,11,378.0,0.0,447973.0,13604.0,5907872,151283,52.47,-2.29,West Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-03,16.0,81360,125.0,15,273.0,2.0,342062.0,10235.0,4811065,151279,52.98,-0.75,East Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-03,16.0,81360,125.0,15,366.0,1.0,447595.0,13604.0,5907872,151283,52.47,-2.29,West Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-02,15.0,81345,138.0,19,276.0,1.0,341789.0,10233.0,4811065,151279,52.98,-0.75,East Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-02,15.0,81345,138.0,19,401.0,3.0,447229.0,13603.0,5907872,151283,52.47,-2.29,West Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-01,18.0,81326,139.0,18,259.0,0.0,341513.0,10232.0,4811065,151279,52.98,-0.75,East Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-06-01,18.0,81326,139.0,18,339.0,2.0,446828.0,13600.0,5907872,151283,52.47,-2.29,West Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-05-31,13.0,81308,133.0,19,178.0,1.0,341254.0,10232.0,4811065,151279,52.98,-0.75,East Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-05-31,13.0,81308,133.0,19,258.0,2.0,446489.0,13598.0,5907872,151283,52.47,-2.29,West Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-05-30,12.0,81289,131.0,12,161.0,0.0,341076.0,10231.0,4811065,151279,52.98,-0.75,East Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-05-30,12.0,81289,131.0,12,202.0,0.0,446231.0,13596.0,5907872,151283,52.47,-2.29,West Midlands,202122,Midlands
E40000008,Midlands,nhsRegion,2021-05-29,11.0,81277,126.0,15,148.0,1.0,340915.0,10231.0,4811065,151279,52.98,-0.75,East Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-29,11.0,81277,126.0,15,192.0,2.0,446029.0,13596.0,5907872,151283,52.47,-2.29,West Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-28,10.0,81262,138.0,16,192.0,0.0,340767.0,10230.0,4811065,151279,52.98,-0.75,East Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-28,10.0,81262,138.0,16,240.0,0.0,445837.0,13594.0,5907872,151283,52.47,-2.29,West Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-27,14.0,81246,141.0,14,195.0,2.0,340575.0,10230.0,4811065,151279,52.98,-0.75,East Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-27,14.0,81246,141.0,14,179.0,1.0,445597.0,13594.0,5907872,151283,52.47,-2.29,West Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-26,14.0,81232,135.0,20,202.0,0.0,340380.0,10228.0,4811065,151279,52.98,-0.75,East Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-26,14.0,81232,135.0,20,239.0,2.0,445418.0,13593.0,5907872,151283,52.47,-2.29,West Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-25,14.0,81212,134.0,19,176.0,1.0,340178.0,10228.0,4811065,151279,52.98,-0.75,East Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-25,14.0,81212,134.0,19,231.0,2.0,445179.0,13591.0,5907872,151283,52.47,-2.29,West Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-24,15.0,81193,154.0,14,206.0,0.0,340002.0,10227.0,4811065,151279,52.98,-0.75,East Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-24,15.0,81193,154.0,14,219.0,2.0,444948.0,13589.0,5907872,151283,52.47,-2.29,West Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-23,16.0,81179,151.0,18,147.0,2.0,339796.0,10227.0,4811065,151279,52.98,-0.75,East Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-23,16.0,81179,151.0,18,128.0,0.0,444729.0,13587.0,5907872,151283,52.47,-2.29,West Midlands,202121,Midlands
E40000008,Midlands,nhsRegion,2021-05-22,15.0,81161,141.0,17,124.0,1.0,339649.0,10225.0,4811065,151279,52.98,-0.75,East Midlands,202120,Midlands
E40000008,Midlands,nhsRegion,2021-05-22,15.0,81161,141.0,17,111.0,1.0,444601.0,13587.0,5907872,151283,52.47,-2.29,West Midlands,202120,Midlands
E40000008,Midlands,nhsRegion,2021-05-21,14.0,81144,144.0,22,132.0,2.0,339525.0,10224.0,4811065,151279,52.98,-0.75,East Midlands,202120,Midlands
E40000008,Midlands,nhsRegion,2021-05-21,14.0,81144,144.0,22,141.0,1.0,444490.0,13586.0,5907872,151283,52.47,-2.29,West Midlands,202120,Midlands
E40000008,Midlands,nhsRegion,2021-05-20,15.0,81122,137.0,25,179.0,2.0,339393.0,10222.0,4811065,151279,52.98,-0.75,East Midlands,202120,Midlands
E40000008,Midlands,nhsRegion,2021-05-20,15.0,81122,137.0,25,138.0,0.0,444349.0,13585.0,5907872,151283,52.47,-2.29,West Midlands,202120,Midlands
